fullName,fileID,guid,assembly,path
Unity.Entities.CompanionGameObjectUpdateTransformSystem,11500000,e03147b933341d2408aa21fd2711bd2f,Unity.Transforms.Hybrid,Packages/com.unity.entities/Unity.Transforms.Hybrid/CompanionGameObjectUpdateTransformSystem.cs
Unity.Entities.CompanionGameObjectUtility,11500000,9037270349d87454fa5709530fecba85,Unity.Scenes,Packages/com.unity.entities/Unity.Scenes/Hybrid/CompanionSceneUtility.cs
Unity.Entities.CompanionLink,11500000,64db89052d0f9dc4a83ea4d80c5caed7,Unity.Entities.Hybrid,Packages/com.unity.entities/Unity.Entities.Hybrid/Components/CompanionLink.cs
Unity.Entities.ComponentDependencyManager,11500000,289e5980283c74e019d9c4c12f122819,Unity.Entities,Packages/com.unity.entities/Unity.Entities/ComponentDependencyManager.cs
Unity.Entities.ComponentSafetyHandles,11500000,9a83cf9445a2047df994defa5d4963cc,Unity.Entities,Packages/com.unity.entities/Unity.Entities/ComponentSafetyHandles.cs
Unity.Entities.ComponentSystemBase,11500000,12b7b7e991eb44771967156f48f9f7eb,Unity.Entities,Packages/com.unity.entities/Unity.Entities/ComponentSystemBase.cs
Unity.Entities.ComponentSystemGroup,11500000,40eca5f164e1856438e9c84f305ed662,Unity.Entities,Packages/com.unity.entities/Unity.Entities/ComponentSystemGroup.cs
Unity.Entities.ComponentSystemSorter,11500000,4164313fa4b22497883900e884ec08b9,Unity.Entities,Packages/com.unity.entities/Unity.Entities/ComponentSystemSorter.cs
Unity.Entities.ComponentType,11500000,00b0bff1d67e64dd7a82a3ec89bbdaed,Unity.Entities,Packages/com.unity.entities/Unity.Entities/Types/ComponentType.cs
Unity.Entities.ComponentTypeInArchetype,11500000,e27731d582c3d487c93b8e3d85af8bca,Unity.Entities,Packages/com.unity.entities/Unity.Entities/Types/ComponentTypeInArchetype.cs
Unity.Entities.ComponentTypeSet,11500000,0751850ca7ae44635a4156961e1c92af,Unity.Entities,Packages/com.unity.entities/Unity.Entities/Types/ComponentTypeSet.cs
Unity.Entities.Content.BuildResultsCatalogDataSource,11500000,c249accb5df1d0e45aaf96f9590ee80b,Unity.Scenes.Editor,Packages/com.unity.entities/Unity.Scenes.Editor/Build/BuildResultsCatalogDataSource.cs
Unity.Entities.Content.ContentArchivesBuildUtility,11500000,8f62abe0bbdd1ff4db30883460cfacca,Unity.Scenes.Editor,Packages/com.unity.entities/Unity.Scenes.Editor/Build/ContentArchivesBuildUtility.cs
Unity.Entities.Content.ContentCatalogBuildUtility,11500000,3be3ac84406add541b310a2a169470d5,Unity.Scenes.Editor,Packages/com.unity.entities/Unity.Scenes.Editor/Build/ContentCatalogBuildUtility.cs
Unity.Entities.Content.ContentDeliveryGlobalState,11500000,0f3505eac8665294fbfae05a21520423,Unity.Entities,Packages/com.unity.entities/Unity.Entities/Content/Delivery/ContentDeliveryGlobalState.cs
Unity.Entities.Content.ContentDeliveryService,11500000,c823c17579467f3408294bca0ff62b61,Unity.Entities,Packages/com.unity.entities/Unity.Entities/Content/Delivery/ContentDeliveryService.cs
Unity.Entities.Content.ContentDownloadService,11500000,94d7ec9bb1bacb744a510eb23d37e342,Unity.Entities,Packages/com.unity.entities/Unity.Entities/Content/Delivery/ContentDownloadService.cs
Unity.Entities.Content.ContentLocationService,11500000,6770b25c4dd429e4a95ca6bf311bc99d,Unity.Entities,Packages/com.unity.entities/Unity.Entities/Content/Delivery/ContentLocationService.cs
Unity.Entities.Content.DefaultContentLocationService,11500000,5636db955885d5a4c9edb8b7141b018d,Unity.Entities,Packages/com.unity.entities/Unity.Entities/Content/Delivery/DefaultLocationService.cs
Unity.Entities.Content.IRuntimeCatalogDataSource,11500000,ad66f9ec0de21794dac91bed0307cae6,Unity.Entities,Packages/com.unity.entities/Unity.Entities/Content/IRuntimeCatalogDataSource.cs
Unity.Entities.Content.ObjectValueCache,11500000,6edcaf2b301931c4198c1b4fc18fc736,Unity.Entities,Packages/com.unity.entities/Unity.Entities/Content/RuntimeContentManagerUtility.cs
Unity.Entities.Content.RemoteContentCatalogBuildUtility,11500000,742552c9edd339145a80a728524ee402,Unity.Scenes.Editor,Packages/com.unity.entities/Unity.Scenes.Editor/Build/RemoteContentCatalogBuildUtility.cs
Unity.Entities.Content.RemoteContentId,11500000,8b28c7b47d887d546bb8b0aa84233017,Unity.Entities,Packages/com.unity.entities/Unity.Entities/Content/Delivery/RemoteContentId.cs
Unity.Entities.Content.RemoteContentLocation,11500000,08561e82a2eb996458cbdf3b845b1570,Unity.Entities,Packages/com.unity.entities/Unity.Entities/Content/Delivery/RemoteContentLocation.cs
Unity.Entities.Content.RuntimeContentCatalog,11500000,485399c6bd44b9d4e8f4eae080d865dd,Unity.Entities,Packages/com.unity.entities/Unity.Entities/Content/RuntimeContentCatalog.cs
Unity.Entities.Content.RuntimeContentCatalogData,11500000,e2eb2d9744b492e4b92789b5b6752031,Unity.Entities,Packages/com.unity.entities/Unity.Entities/Content/RuntimeContentCatalogData.cs
Unity.Entities.Content.RuntimeContentCatalogDataUtility,11500000,84720b534039e9b4fa1b8c5dbe85e5b4,Unity.Entities,Packages/com.unity.entities/Unity.Entities/Content/RuntimeContentCatalogDataUtility.cs
Unity.Entities.Content.RuntimeContentManager,11500000,acfc9a0198035594b9e88b878635d3cb,Unity.Entities,Packages/com.unity.entities/Unity.Entities/Content/RuntimeContentManager.cs
Unity.Entities.Content.RuntimeContentManagerProfiler,11500000,133b667dc0cc9ce4db19ba438cc872b6,Unity.Entities,Packages/com.unity.entities/Unity.Entities/Content/RuntimeContentManagerProfiler.cs
Unity.Entities.Content.RuntimeContentSystem,11500000,eabc70ab31ea9d445b7236ccc6f63cf4,Unity.Entities,Packages/com.unity.entities/Unity.Entities/Content/RuntimeContentSystem.cs
Unity.Entities.Content.WeakObjectSceneReference,11500000,88cfb950cd110fa43a844df84ce35be0,Unity.Entities,Packages/com.unity.entities/Unity.Entities/Content/WeakObjectSceneReference.cs
Unity.Entities.Conversion.CompanionComponentSupportedTypes,11500000,ab1ebfcf3fa63d6709459e185ff7cb97,Unity.Entities.Hybrid.HybridComponents,Packages/com.unity.entities/Unity.Entities.Hybrid.HybridComponents/CompanionComponentSupportedTypes.cs
Unity.Entities.Conversion.IncrementalHierarchy,11500000,db6b1c2dc4174f99b97b6daa3ed5c5f9,Unity.Entities.Hybrid,Packages/com.unity.entities/Unity.Entities.Hybrid/GameObjectConversion/Incremental/IncrementalHierarchy.cs
Unity.Entities.Conversion.LiveConversionSettings,11500000,3f462141692f442f864580c815df64bf,Unity.Entities,Packages/com.unity.entities/Unity.Entities/LiveConversionSettings.cs
Unity.Entities.Conversion.SceneHierarchy,11500000,0e12ab7b125846ae90c1485821f0e851,Unity.Entities.Hybrid,Packages/com.unity.entities/Unity.Entities.Hybrid/GameObjectConversion/Incremental/SceneHierarchy.cs
Unity.Entities.Conversion.UnityEngineExtensions,11500000,20dac5100282b4c4c9d4c5acf1c9704d,Unity.Entities.Hybrid,Packages/com.unity.entities/Unity.Entities.Hybrid/GameObjectConversion/UnityEngineExtensions.cs
Unity.Entities.DOTSCompilerGeneratedAttribute,11500000,776897ab280e22542944a21b54842f5e,Unity.Entities,Packages/com.unity.entities/Unity.Entities/DOTSCompilerGeneratedAttribute.cs
Unity.Entities.DOTSCompilerPatchedMethodAttribute,11500000,8703b97b88d247b49a89df827f64810f,Unity.Entities,Packages/com.unity.entities/Unity.Entities/DOTSCompilerPatchedMethodAttribute.cs
Unity.Entities.DebuggerDataAccess,11500000,14a1b5858a7547eab8246be1deec294a,Unity.Entities,Packages/com.unity.entities/Unity.Entities/DebuggerDataAccess.cs
Unity.Entities.DefaultGameObjectBaker,11500000,bc70624b84d649ca9e4e6765ddc06b17,Unity.Entities.Hybrid,Packages/com.unity.entities/Unity.Entities.Hybrid/Baking/DefaultGameObjectBaker.cs
Unity.Entities.DefaultWorldInitialization,11500000,ef7ced22b40024dc9842af0b8ea0de42,Unity.Entities,Packages/com.unity.entities/Unity.Entities/DefaultWorldInitialization.cs
Unity.Entities.DefaultWorldInitializationProxy,11500000,bb86b2a90b6ce514caa292f734445435,Unity.Entities,Packages/com.unity.entities/Unity.Entities/DefaultWorldInitializationProxy.cs
Unity.Entities.DisableAutoCreationAttribute,11500000,55dac2ab0c5b31842b3ecb5baacd01f5,Unity.Entities,Packages/com.unity.entities/Unity.Entities/WorldSystemFiltering.cs
Unity.Entities.DisallowRefReturnCrossingThisAttribute,11500000,263c6422322df4970aecdc7736467d42,Unity.Entities,Packages/com.unity.entities/Unity.Entities/DisallowRefReturnCrossingThisAttribute.cs
Unity.Entities.DuplicateEntityGuid,11500000,100db169fe92eaf479df8f0d35ee863f,Unity.Entities,Packages/com.unity.entities/Unity.Entities/Diff/EntityDifferValidation.cs
Unity.Entities.DynamicBlobAssetBatch,11500000,d1d6c35f97f4348418b88882aea8f8f0,Unity.Entities,Packages/com.unity.entities/Unity.Entities/Diff/DynamicBlobAssetBatch.cs
Unity.Entities.ECBInterop,11500000,1f35963dae5bf4a0cb8007b34d674445,Unity.Entities,Packages/com.unity.entities/Unity.Entities/ECBInterop.interop.gen.cs
Unity.Entities.ECBInterop,11500000,29ca5e831bbe4f20ab76ffe9f4bc1b26,Unity.Entities,Packages/com.unity.entities/Unity.Entities/ECBInterop.cs
Unity.Entities.Editor.AdvancedSettings,11500000,089d46bc86d448c8a41533b3d19716d3,Unity.Entities.Editor,Packages/com.unity.entities/Unity.Entities.Editor/Common/DOTSEditorPreference.cs
Unity.Entities.Editor.AggregateBinding,11500000,5d9f9f62e164481abcf26c9989b10d1c,Unity.Entities.Editor,Packages/com.unity.entities/Unity.Entities.Editor/Utilities/Bindings/AggregateBinding.cs
Unity.Entities.Editor.Analytics,11500000,79cc481b938ebf647a0d82102f99bf51,Unity.Entities.Editor,Packages/com.unity.entities/Unity.Entities.Editor/Analytics.cs
Unity.Entities.Editor.ArchetypeSearchProvider,11500000,17ffa7b8681c58d469c94e8d4e6b3eec,Unity.Entities.Editor,Packages/com.unity.entities/Unity.Entities.Editor/Search/ArchetypeSearchProvider.cs
Unity.Entities.Editor.ArchetypesWindow,11500000,9f41b71a697effc43a0cfcd9c68025af,Unity.Entities.Editor,Packages/com.unity.entities/Unity.Entities.Editor/Archetypes/ArchetypesWindow.cs
Unity.Entities.Editor.AspectInspectionContext,11500000,08c7c2ba672654449b1ae180072ba754,Unity.Entities.Editor,Packages/com.unity.entities/Unity.Entities.Editor/Inspector/Elements/AspectElement.cs
Unity.Entities.Editor.AspectsTab,11500000,50500e79cf8e0674cba85b34df9c52f6,Unity.Entities.Editor,Packages/com.unity.entities/Unity.Entities.Editor/Inspector/Aspects/AspectsTab.cs
Unity.Entities.Editor.AutoComplete,11500000,da02bd0da5b144bcb77027b430e33bd3,Unity.Entities.Editor,Packages/com.unity.entities/Unity.Entities.Editor/Utilities/AutoComplete.cs
Unity.Entities.Editor.BakingPreferences,11500000,d07cd6bdcf044817a7776d7eebdec493,Unity.Entities.Editor,Packages/com.unity.entities/Unity.Entities.Editor/Baking/BakingPreferences.cs
Unity.Entities.Editor.BindingRegistryLiveProperties,11500000,7f4ce079c2fc3d848b23dfb206411b28,Unity.Entities.Editor,Packages/com.unity.entities/Unity.Entities.Editor/LiveProperties/BindingRegistryLiveProperties.cs
Unity.Entities.Editor.BooleanVisibilityPreferenceBinding,11500000,6637beb9ec4344d2b0ab70f34692a5b0,Unity.Entities.Editor,Packages/com.unity.entities/Unity.Entities.Editor/Inspector/Bindings/BooleanVisibilityPreferenceBinding.cs
Unity.Entities.Editor.CenteredMessageElement,11500000,88a20586eb974a018bde1ca430ecefd8,Unity.Entities.Editor,Packages/com.unity.entities/Unity.Entities.Editor/Utilities/CustomVisualElement/CenteredMessageElement.cs
Unity.Entities.Editor.ComponentAttributes,11500000,5c30294e91402ae449a2aa4a16a6e441,Unity.Entities.Editor,Packages/com.unity.entities/Unity.Entities.Editor/Content/Component/ComponentAttributes.cs
Unity.Entities.Editor.ComponentContent,11500000,9bd12f701d8580442b57ebd2c2581911,Unity.Entities.Editor,Packages/com.unity.entities/Unity.Entities.Editor/Content/Component/ComponentContent.cs
Unity.Entities.Editor.ComponentContentDisplay,11500000,5c890cb671f5519469494b056c054fc2,Unity.Entities.Editor,Packages/com.unity.entities/Unity.Entities.Editor/Content/Component/ComponentContentDisplay.cs
Unity.Entities.Editor.ComponentContentProvider,11500000,db598ed0bd5320645a58f75b97d5cce4,Unity.Entities.Editor,Packages/com.unity.entities/Unity.Entities.Editor/Content/Component/ComponentContentProvider.cs
Unity.Entities.Editor.ComponentDataDiffer,11500000,5d371758157e5ce4982980627d4231c8,Unity.Entities.Editor,Packages/com.unity.entities/Unity.Entities.Editor/Hierarchy/Model/ChangeTracking/ComponentDataDiffer.cs
Unity.Entities.Editor.ComponentElementBase,11500000,d403cd30e0164fe58d144e65a46b4659,Unity.Entities.Editor,Packages/com.unity.entities/Unity.Entities.Editor/Inspector/Elements/ComponentElementBase.cs
Unity.Entities.Editor.ComponentMatchingSystems,11500000,4b1bc064bb6647fa90a4dffd42078c06,Unity.Entities.Editor,Packages/com.unity.entities/Unity.Entities.Editor/Content/Component/ComponentMatchingSystems.cs
Unity.Entities.Editor.ComponentRelationshipWorldView,11500000,c0201bc12a854dd88bebf5e81747fa5c,Unity.Entities.Editor,Packages/com.unity.entities/Unity.Entities.Editor/Common/Controls/ComponentRelationshipWorldView.cs
Unity.Entities.Editor.ComponentRelationshipWorldViewData,11500000,ee3be99def6f43b0838cb7239668f8e8,Unity.Entities.Editor,Packages/com.unity.entities/Unity.Entities.Editor/Common/Controls/ComponentRelationshipWorldViewData.cs
Unity.Entities.Editor.ComponentRelationships,11500000,3b025efdac24cf044851283dd5685307,Unity.Entities.Editor,Packages/com.unity.entities/Unity.Entities.Editor/Content/Component/ComponentRelationships.cs
Unity.Entities.Editor.ComponentSearchProvider,11500000,fa9f7081b564b0140bb4781b4ad4f21f,Unity.Entities.Editor,Packages/com.unity.entities/Unity.Entities.Editor/Search/ComponentSearchProvider.cs
Unity.Entities.Editor.ComponentTypeAutoComplete,11500000,b3c6db3dcca5f324084b689de2b8e799,Unity.Entities.Editor,Packages/com.unity.entities/Unity.Entities.Editor/Hierarchy/Utility/ComponentTypeAutoComplete.cs
Unity.Entities.Editor.ComponentTypeCache,11500000,7d2aeedf34dc4f0a9a20a1c7fca01a3f,Unity.Entities.Editor,Packages/com.unity.entities/Unity.Entities.Editor/Utilities/ComponentTypeCache.cs
Unity.Entities.Editor.ComponentTypesTrie,11500000,4f8f666dd61d3e24c8c2dcb2ea65c21b,Unity.Entities.Editor,Packages/com.unity.entities/Unity.Entities.Editor/Hierarchy/Utility/ComponentTypesTrie.cs
Unity.Entities.Editor.ComponentView,11500000,f9b9ad4e1a194caeadedcf7d0257e8a6,Unity.Entities.Editor,Packages/com.unity.entities/Unity.Entities.Editor/Common/Controls/ComponentView.cs
Unity.Entities.Editor.ComponentViewData,11500000,235f013e20704d6e80387c0723a6f4ad,Unity.Entities.Editor,Packages/com.unity.entities/Unity.Entities.Editor/Common/Controls/ComponentViewData.cs
Unity.Entities.Editor.ComponentsTab,11500000,4e2ed4581781e2543afc005eba5719ce,Unity.Entities.Editor,Packages/com.unity.entities/Unity.Entities.Editor/Inspector/ComponentsTab.cs
Unity.Entities.Editor.ComponentsUtility,11500000,53ed74a0e03a49cb82ce6fbffa69a1df,Unity.Entities.Editor,Packages/com.unity.entities/Unity.Entities.Editor/Utilities/ComponentsUtility.cs
Unity.Entities.Editor.ComponentsWindow,11500000,cd9f6db362484ab3936787916a1aee71,Unity.Entities.Editor,Packages/com.unity.entities/Unity.Entities.Editor/Component/ComponentsWindow.cs
Unity.Entities.Editor.Constants,11500000,4b52c0ba2c9b754469c3170956834bdc,Unity.Entities.Editor,Packages/com.unity.entities/Unity.Entities.Editor/Constants.cs
Unity.Entities.Editor.ContentUtilities,11500000,b7830a219c6541d28a9fd5887831c110,Unity.Entities.Editor,Packages/com.unity.entities/Unity.Entities.Editor/Utilities/ContentUtilities.cs
Unity.Entities.Editor.ContextualElement,11500000,f58e898e73708424a82e86be17a9455f,Unity.Entities.Editor,Packages/com.unity.entities/Unity.Entities.Editor/Inspector/Elements/ContextualElement.cs
Unity.Entities.Editor.Cooldown,11500000,6035886dd781488f8b4448f41e4e0b88,Unity.Entities.Editor,Packages/com.unity.entities/Unity.Entities.Editor/Utilities/Cooldown.cs
Unity.Entities.Editor.DOTSEditorPreferencesProvider,11500000,c155738e34694d0fb7670cb3805ae959,Unity.Entities.Editor,Packages/com.unity.entities/Unity.Entities.Editor/Settings/DOTSEditorPreferencesProvider.cs
Unity.Entities.Editor.DOTSEditorPreferencesSettingAttribute,11500000,9cfde0401037431fb8dd6c44e2a74b97,Unity.Entities.Editor,Packages/com.unity.entities/Unity.Entities.Editor/Settings/DOTSEditorPreferencesSettingAttribute.cs
Unity.Entities.Editor.DOTSEditorProjectSettingsAttribute,11500000,422afaafada445b3b5cb9a1de3eb4f1f,Unity.Entities.Editor,Packages/com.unity.entities/Unity.Entities.Editor/Settings/DOTSEditorProjectSettingsAttribute.cs
Unity.Entities.Editor.DOTSEditorProjectSettingsProvider,11500000,8a3b7aed30f546e9b2956d6cf1d2ebfa,Unity.Entities.Editor,Packages/com.unity.entities/Unity.Entities.Editor/Settings/DOTSEditorProjectSettingsProvider.cs
Unity.Entities.Editor.DOTSEditorWindow,11500000,1b1d83b8969624e218b26a7209b18f58,Unity.Entities.Editor,Packages/com.unity.entities/Unity.Entities.Editor/Common/DOTSEditorWindow.cs
Unity.Entities.Editor.EditorIcons,11500000,d231a9718d29f0f46a14d2868054931d,Unity.Entities.Editor,Packages/com.unity.entities/Unity.Entities.Editor/Utilities/EditorIcons.cs
Unity.Entities.Editor.EditorResources,11500000,ee71a903cd97c0f43861a499538b9768,Unity.Entities.Editor,Packages/com.unity.entities/Unity.Entities.Editor/EditorResources.cs
Unity.Entities.Editor.EntitiesJournalingSettings,11500000,934032af48b43d54c8f314a82b3b9d65,Unity.Entities.Editor,Packages/com.unity.entities/Unity.Entities.Editor/Journaling/EntitiesJournalingSettings.cs
Unity.Entities.Editor.EntitiesJournalingUtilities,11500000,80f3de7013cb8194d99160686a29d3ed,Unity.Entities.Editor,Packages/com.unity.entities/Unity.Entities.Editor/Journaling/EntitiesJournalingUtilities.cs
Unity.Entities.Editor.EntitiesJournalingWindow,11500000,7b250ccac62c8344eb51c0107ae7e32a,Unity.Entities.Editor,Packages/com.unity.entities/Unity.Entities.Editor/Journaling/EntitiesJournalingWindow.cs
Unity.Entities.Editor.EntityAspectsCollectionContainer,11500000,65401cf0a48dede4198ea072101db1aa,Unity.Entities.Editor,Packages/com.unity.entities/Unity.Entities.Editor/Inspector/EntityAspectsCollectionContainer.cs
Unity.Entities.Editor.EntityBakingData,11500000,fa273b10115ad8a49b341e3714abd2ce,Unity.Entities.Editor,Packages/com.unity.entities/Unity.Entities.Editor/Baking/EntityBakingData.cs
Unity.Entities.Editor.EntityBakingEditorUtility,11500000,231b4085ddc10a144b15f34401da1949,Unity.Entities.Editor,Packages/com.unity.entities/Unity.Entities.Editor/Baking/EntityBakingEditorUtility.cs
Unity.Entities.Editor.EntityBakingPreview,11500000,badc022aae7f5904b8f052d0273d4174,Unity.Entities.Editor,Packages/com.unity.entities/Unity.Entities.Editor/Baking/EntityBakingPreview.cs
Unity.Entities.Editor.EntityDiffer,11500000,e862832c9315e604794dbb21fa41abec,Unity.Entities.Editor,Packages/com.unity.entities/Unity.Entities.Editor/Hierarchy/Model/ChangeTracking/EntityDiffer.cs
Unity.Entities.Editor.EntityEditor,11500000,cc31a5d84c876f143b55ec901b4cbf91,Unity.Entities.Editor,Packages/com.unity.entities/Unity.Entities.Editor/Inspector/EntityEditor.cs
Unity.Entities.Editor.EntityHeader,11500000,2f5296b48e5a49ab9356e869ab0541e2,Unity.Entities.Editor,Packages/com.unity.entities/Unity.Entities.Editor/Inspector/EntityHeader.cs
Unity.Entities.Editor.EntityInspectorAspectStructure,11500000,c0a275d9ba914b69b906f1419a2e42d2,Unity.Entities.Editor,Packages/com.unity.entities/Unity.Entities.Editor/Inspector/Visitors/Aspects/EntityInspectorAspectStructure.cs
Unity.Entities.Editor.EntityInspectorAspectStructureVisitor,11500000,55a6cbb1b1084ee6b7b3d02f1a9a35e0,Unity.Entities.Editor,Packages/com.unity.entities/Unity.Entities.Editor/Inspector/Visitors/Aspects/EntityInspectorAspectStructureVisitor.cs
Unity.Entities.Editor.EntityInspectorAspectsComparer,11500000,b80bc9dcd0334486ac935faa30bedf8f,Unity.Entities.Editor,Packages/com.unity.entities/Unity.Entities.Editor/Inspector/Visitors/Aspects/EntityInspectorAspectsComparer.cs
Unity.Entities.Editor.EntityInspectorAspectsVisitor,11500000,65f9337706692dc4fbb56ac9cef9b59f,Unity.Entities.Editor,Packages/com.unity.entities/Unity.Entities.Editor/Inspector/Visitors/Aspects/EntityInspectorAspectsVisitor.cs
Unity.Entities.Editor.EntityInspectorBuilderVisitor,11500000,b91555feb845d684084b059f1815a533,Unity.Entities.Editor,Packages/com.unity.entities/Unity.Entities.Editor/Inspector/Visitors/Components/EntityInspectorBuilderVisitor.cs
Unity.Entities.Editor.EntityInspectorComponentStructure,11500000,7eb4e145b1d94ffe90ff331942d76dae,Unity.Entities.Editor,Packages/com.unity.entities/Unity.Entities.Editor/Inspector/Visitors/Components/EntityInspectorComponentStructure.cs
Unity.Entities.Editor.EntityInspectorComponentsComparer,11500000,3c047326128c4db8abde95cc3ccaace5,Unity.Entities.Editor,Packages/com.unity.entities/Unity.Entities.Editor/Inspector/Visitors/Components/EntityInspectorComponentsComparer.cs
Unity.Entities.Editor.EntityInspectorContext,11500000,325b4a350f664c80b4fd6963b95ec440,Unity.Entities.Editor,Packages/com.unity.entities/Unity.Entities.Editor/Inspector/EntityInspectorContext.cs
Unity.Entities.Editor.EntityManagerEditorExtensions,11500000,ac9481cca48e421e9fe563161b6e5f9f,Unity.Entities.Editor,Packages/com.unity.entities/Unity.Entities.Editor/Extensions/EntityManagerEditorExtensions.cs
Unity.Entities.Editor.EntityNameStorageLowerInvariant,11500000,2d6c0a17481d09f489036069b1d40222,Unity.Entities.Editor,Packages/com.unity.entities/Unity.Entities.Editor/Hierarchy/Utility/EntityNameStorageLowerInvariant.cs
Unity.Entities.Editor.EntityQueryContent,11500000,941484cb659c463dbda840089435d000,Unity.Entities.Editor,Packages/com.unity.entities/Unity.Entities.Editor/Content/EntityQuery/EntityQueryContent.cs
Unity.Entities.Editor.EntityQueryContentProvider,11500000,fa91e0b8c2f2c5f4caf7a89114190294,Unity.Entities.Editor,Packages/com.unity.entities/Unity.Entities.Editor/Content/EntityQuery/EntityQueryContentProvider.cs
Unity.Entities.Editor.EntityQueryDisplay,11500000,fd7ecd8f6c594f06b19918c942405556,Unity.Entities.Editor,Packages/com.unity.entities/Unity.Entities.Editor/Content/EntityQuery/EntityQueryDisplay.cs
Unity.Entities.Editor.EntityQueryUtility,11500000,4e549ac52c9a4f58a869da93fdd441cd,Unity.Entities.Editor,Packages/com.unity.entities/Unity.Entities.Editor/SystemSchedule/Utilities/EntityQueryUtility.cs
Unity.Entities.Editor.EntitySelectionProxy,11500000,c05f47662cb2942e5beed3cb48d4608e,Unity.Entities.Editor,Packages/com.unity.entities/Unity.Entities.Editor/Inspector/EntitySelectionProxy.cs
Unity.Entities.Editor.EntityView,11500000,b81776ef2b48495b89d076bb97bfe704,Unity.Entities.Editor,Packages/com.unity.entities/Unity.Entities.Editor/Common/Controls/EntityView.cs
Unity.Entities.Editor.EntityViewData,11500000,2ebcdef04cc14015b78c81a16083aa69,Unity.Entities.Editor,Packages/com.unity.entities/Unity.Entities.Editor/Common/Controls/EntityViewData.cs
Unity.Entities.Editor.ExponentialMovingAverage,11500000,ea263a70b4b3f75409e187225b53d6dc,Unity.Entities.Editor,Packages/com.unity.entities/Unity.Entities.Editor/Hierarchy/Utility/ExponentialMovingAverage.cs
Unity.Entities.Editor.ExtraTypesProvider,11500000,1bd009cb6d5b49c0bfae4f929482e98e,Unity.Entities.Editor,Packages/com.unity.entities/Unity.Entities.Editor/ExtraTypesProvider.cs
Unity.Entities.Editor.FilterOperator,11500000,1afc64360924046f7b70aab3e7f0da6a,Unity.Entities.Editor,Packages/com.unity.entities/Unity.Entities.Editor/Search/FilterOperator.cs
Unity.Entities.Editor.FixedStringUtility,11500000,58e7b345463d6f441befd224c9b7066f,Unity.Entities.Editor,Packages/com.unity.entities/Unity.Entities.Editor/Hierarchy/Utility/FixedStringUtility.cs
Unity.Entities.Editor.FoldoutField,11500000,830e6e6959dcf2a46b61a5abfeed9f5a,Unity.Entities.Editor,Packages/com.unity.entities/Unity.Entities.Editor/Common/Controls/FoldoutField.cs
Unity.Entities.Editor.FoldoutWithActionButton,11500000,33a767fe8ed04242bdf5a1a3d92d6070,Unity.Entities.Editor,Packages/com.unity.entities/Unity.Entities.Editor/Common/Controls/FoldoutWithActionButton.cs
Unity.Entities.Editor.FoldoutWithHeader,11500000,402a16439af945e38b0bd8ef4cbcf78a,Unity.Entities.Editor,Packages/com.unity.entities/Unity.Entities.Editor/Common/Controls/FoldoutWithHeader.cs
Unity.Entities.Editor.FoldoutWithoutActionButton,11500000,acefed0d2a7b4ee5815ce2a6676db21e,Unity.Entities.Editor,Packages/com.unity.entities/Unity.Entities.Editor/Common/Controls/FoldoutWithoutActionButton.cs
Unity.Entities.Editor.FormattingUtility,11500000,a57358fca6c6f2948bf674f249831562,Unity.Entities.Editor,Packages/com.unity.entities/Unity.Entities.Editor/Utilities/FormattingUtility.cs
Unity.Entities.Editor.GameObjectBakingEditorUtility,11500000,f56c39cf372a4d54b997211523f6509d,Unity.Entities.Editor,Packages/com.unity.entities/Unity.Entities.Editor/Baking/GameObjectBakingEditorUtility.cs
Unity.Entities.Editor.Header,11500000,a24196233d6b4325a2f355370ecbfff2,Unity.Entities.Editor,Packages/com.unity.entities/Unity.Entities.Editor/Content/Controls/Header.cs
Unity.Entities.Editor.Hierarchy,11500000,6ff91a78140f41d6b560b67d34b556ea,Unity.Entities.Editor,Packages/com.unity.entities/Unity.Entities.Editor/Hierarchy/Model/Hierarchy.cs
Unity.Entities.Editor.HierarchyContextMenu,11500000,59c1d5c97f944ad0bc54033b3607452c,Unity.Entities.Editor,Packages/com.unity.entities/Unity.Entities.Editor/Hierarchy/Controls/HierarchyContextMenu+SubSceneMenu.cs
Unity.Entities.Editor.HierarchyContextMenu,11500000,0a92a36c240048258b85fb6d1138f73d,Unity.Entities.Editor,Packages/com.unity.entities/Unity.Entities.Editor/Hierarchy/Controls/HierarchyContextMenu+SceneMenu.cs
Unity.Entities.Editor.HierarchyContextMenu,11500000,ec1ff76e27974c0d8fe2bdde4a00b78e,Unity.Entities.Editor,Packages/com.unity.entities/Unity.Entities.Editor/Hierarchy/Controls/HierarchyContextMenu.cs
Unity.Entities.Editor.HierarchyContextMenu,11500000,23628272a3534ea3b1079c4b02c22928,Unity.Entities.Editor,Packages/com.unity.entities/Unity.Entities.Editor/Hierarchy/Controls/HierarchyContextMenu+GameObjectMenu.cs
Unity.Entities.Editor.HierarchyDragAndDropController,11500000,303cb506573f4000be899719d5e88568,Unity.Entities.Editor,Packages/com.unity.entities/Unity.Entities.Editor/Hierarchy/Controls/HierarchyDragAndDropController.cs
Unity.Entities.Editor.HierarchyElement,11500000,63141abb0ac24b59bf1fc669229a2208,Unity.Entities.Editor,Packages/com.unity.entities/Unity.Entities.Editor/Hierarchy/Controls/HierarchyElement.cs
